object_type,condition,label,frame_number,timestamp,point_id,x,y,z,range,velocity_radial,velocity_x,velocity_y,velocity_z,velocity_magnitude,is_moving,motion_type,snr,noise,peak_value,rcs,azimuth,elevation,doppler_idx,range_idx,condition_confidence
ball,moving,ball_moving,18,14.385692635,3,0.012191306914168734,7.479990064969051,0.0,7.4799999999999995,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.04,10.0,50.04,-4.773231774717857,0.0933837890625,0.0,1084,170,1.0
ball,moving,ball_moving,18,14.385692635,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
ball,moving,ball_moving,18,14.385692635,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,19,14.63569693,0,-0.08196814055493398,13.463750488772952,0.0,13.463999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,8.072000000000003,10.0,38.072,-6.632488755758054,-0.34881591796875,0.0,47,306,1.0
ball,moving,ball_moving,19,14.63569693,1,0.0,1.98,0.0,1.98,4.909999999999997,0.0,4.909999999999997,0.0,4.909999999999997,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,807,45,1.0
ball,moving,ball_moving,19,14.63569693,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,19,14.63569693,3,0.011904452633835352,7.303990298734485,0.0,7.303999999999999,0.9200000000000159,0.001499465556288159,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.392000000000003,10.0,50.392,-4.829343596765341,0.0933837890625,0.0,1084,166,1.0
ball,moving,ball_moving,19,14.63569693,4,0.0,0.044,0.0,0.044,9.079999999999998,0.0,9.079999999999998,0.0,9.079999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,916,1,1.0
ball,moving,ball_moving,19,14.63569693,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,20,14.885697645,0,-0.08196814055493398,13.463750488772952,0.0,13.463999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,8.072000000000003,10.0,38.072,-6.632488755758054,-0.34881591796875,0.0,47,306,1.0
ball,moving,ball_moving,20,14.885697645,1,0.0,1.98,0.0,1.98,5.040000000000006,0.0,5.040000000000006,0.0,5.040000000000006,True,fast,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,808,45,1.0
ball,moving,ball_moving,20,14.885697645,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,20,14.885697645,3,0.012191306914168734,7.479990064969051,0.0,7.4799999999999995,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.04,10.0,50.04,-4.773231774717857,0.0933837890625,0.0,1084,170,1.0
ball,moving,ball_moving,20,14.885697645,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
ball,moving,ball_moving,20,14.885697645,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,22,15.38569299,0,-0.08250388003568519,13.55174885798062,0.0,13.552,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.896000000000001,10.0,37.896,-6.6961488157359454,-0.34881591796875,0.0,47,308,1.0
ball,moving,ball_moving,22,15.38569299,1,0.0,1.98,0.0,1.98,4.52000000000001,0.0,4.52000000000001,0.0,4.52000000000001,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,804,45,1.0
ball,moving,ball_moving,22,15.38569299,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,22,15.38569299,3,0.012406447624418771,7.611989889644976,0.0,7.611999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.776000000000003,10.0,49.776,-4.737319164209026,0.0933837890625,0.0,1084,173,1.0
ball,moving,ball_moving,22,15.38569299,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
ball,moving,ball_moving,22,15.38569299,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,23,15.635692555,0,-0.0822360102953096,13.507749673376786,0.0,13.508,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.984000000000002,10.0,37.984,-6.664227975819493,-0.34881591796875,0.0,47,307,1.0
ball,moving,ball_moving,23,15.635692555,1,0.0,1.98,0.0,1.98,4.0,0.0,4.0,0.0,4.0,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,800,45,1.0
ball,moving,ball_moving,23,15.635692555,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,23,15.635692555,3,0.012191306914168734,7.479990064969051,0.0,7.4799999999999995,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.04,10.0,50.04,-4.773231774717857,0.0933837890625,0.0,1084,170,1.0
ball,moving,ball_moving,23,15.635692555,4,0.0,0.044,0.0,0.044,8.430000000000007,0.0,8.430000000000007,0.0,8.430000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,911,1,1.0
ball,moving,ball_moving,23,15.635692555,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,24,15.885697475,0,-0.08250388003568519,13.55174885798062,0.0,13.552,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.896000000000001,10.0,37.896,-6.6961488157359454,-0.34881591796875,0.0,47,308,1.0
ball,moving,ball_moving,24,15.885697475,1,0.0,1.98,0.0,1.98,5.299999999999997,0.0,5.299999999999997,0.0,5.299999999999997,True,fast,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,810,45,1.0
ball,moving,ball_moving,24,15.885697475,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,24,15.885697475,3,0.012621588334668808,7.7439897143209,0.0,7.744,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.512,10.0,49.512,-4.706496600170141,0.0933837890625,0.0,1084,176,1.0
ball,moving,ball_moving,24,15.885697475,4,0.0,0.044,0.0,0.044,8.430000000000007,0.0,8.430000000000007,0.0,8.430000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,911,1,1.0
ball,moving,ball_moving,24,15.885697475,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,25,16.135697565,0,-0.08250388003568519,13.55174885798062,0.0,13.552,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.896000000000001,10.0,37.896,-6.6961488157359454,-0.34881591796875,0.0,47,308,1.0
ball,moving,ball_moving,25,16.135697565,1,0.0,1.98,0.0,1.98,4.909999999999997,0.0,4.909999999999997,0.0,4.909999999999997,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,807,45,1.0
ball,moving,ball_moving,25,16.135697565,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,25,16.135697565,3,0.012693301904752152,7.787989655879541,0.0,7.787999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.424,10.0,49.424,-4.69732392267381,0.0933837890625,0.0,1084,177,1.0
ball,moving,ball_moving,25,16.135697565,4,0.0,0.044,0.0,0.044,8.560000000000002,0.0,8.560000000000002,0.0,8.560000000000002,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,912,1,1.0
ball,moving,ball_moving,25,16.135697565,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,26,16.385703755,0,-0.08250388003568519,13.55174885798062,0.0,13.552,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.896000000000001,10.0,37.896,-6.6961488157359454,-0.34881591796875,0.0,47,308,1.0
ball,moving,ball_moving,26,16.385703755,1,0.0,1.98,0.0,1.98,4.909999999999997,0.0,4.909999999999997,0.0,4.909999999999997,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,807,45,1.0
ball,moving,ball_moving,26,16.385703755,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,26,16.385703755,3,0.012980156185085535,7.963989422114108,0.0,7.9639999999999995,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.072000000000003,10.0,49.072,-4.66597923594199,0.0933837890625,0.0,1084,181,1.0
ball,moving,ball_moving,26,16.385703755,4,0.0,0.044,0.0,0.044,8.430000000000007,0.0,8.430000000000007,0.0,8.430000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,911,1,1.0
ball,moving,ball_moving,26,16.385703755,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,27,16.63569272,0,-0.0841110984779388,13.815743965603618,0.0,13.815999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.368000000000002,10.0,37.368,-6.8914231969779465,-0.34881591796875,0.0,47,314,1.0
ball,moving,ball_moving,27,16.63569272,1,0.0,1.98,0.0,1.98,4.650000000000006,0.0,4.650000000000006,0.0,4.650000000000006,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,805,45,1.0
ball,moving,ball_moving,27,16.63569272,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,27,16.63569272,3,0.012263020484252079,7.523990006527693,0.0,7.523999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.952,10.0,49.952,-4.760684494789203,0.0933837890625,0.0,1084,171,1.0
ball,moving,ball_moving,27,16.63569272,4,0.0,0.044,0.0,0.044,8.430000000000007,0.0,8.430000000000007,0.0,8.430000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,911,1,1.0
ball,moving,ball_moving,27,16.63569272,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,28,16.885692585,0,-0.08303961951643639,13.639747227188286,0.0,13.639999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.720000000000002,10.0,37.72,-6.760530691058733,-0.34881591796875,0.0,47,310,1.0
ball,moving,ball_moving,28,16.885692585,1,0.0,1.98,0.0,1.98,5.170000000000002,0.0,5.170000000000002,0.0,5.170000000000002,True,fast,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,809,45,1.0
ball,moving,ball_moving,28,16.885692585,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,28,16.885692585,3,0.012478161194502117,7.655989831203618,0.0,7.656,0.9200000000000159,0.0014994655562881592,0.9199987780443379,0.0,0.9200000000000159,True,slow,19.688000000000002,10.0,49.688,-4.726487983733286,0.0933837890625,0.0,1084,174,1.0
ball,moving,ball_moving,28,16.885692585,4,0.0,0.044,0.0,0.044,8.820000000000007,0.0,8.820000000000007,0.0,8.820000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,914,1,1.0
ball,moving,ball_moving,28,16.885692585,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,29,17.135692665,0,-0.0827717497760608,13.595748042584454,0.0,13.596,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.808,10.0,37.808,-6.7282501066768745,-0.34881591796875,0.0,47,309,1.0
ball,moving,ball_moving,29,17.135692665,1,0.0,1.98,0.0,1.98,5.040000000000006,0.0,5.040000000000006,0.0,5.040000000000006,True,fast,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,808,45,1.0
ball,moving,ball_moving,29,17.135692665,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,29,17.135692665,3,0.012406447624418771,7.611989889644976,0.0,7.611999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.776000000000003,10.0,49.776,-4.737319164209026,0.0933837890625,0.0,1084,173,1.0
ball,moving,ball_moving,29,17.135692665,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
ball,moving,ball_moving,29,17.135692665,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,30,17.38569281,0,-0.08196814055493398,13.463750488772952,0.0,13.463999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,8.072000000000003,10.0,38.072,-6.632488755758054,-0.34881591796875,0.0,47,306,1.0
ball,moving,ball_moving,30,17.38569281,1,0.0,1.98,0.0,1.98,5.299999999999997,0.0,5.299999999999997,0.0,5.299999999999997,True,fast,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,810,45,1.0
ball,moving,ball_moving,30,17.38569281,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,30,17.38569281,3,0.012191306914168734,7.479990064969051,0.0,7.4799999999999995,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.04,10.0,50.04,-4.773231774717857,0.0933837890625,0.0,1084,170,1.0
ball,moving,ball_moving,30,17.38569281,4,0.0,0.044,0.0,0.044,8.560000000000002,0.0,8.560000000000002,0.0,8.560000000000002,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,912,1,1.0
ball,moving,ball_moving,30,17.38569281,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,31,17.63570658,0,-0.08250388003568519,13.55174885798062,0.0,13.552,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.896000000000001,10.0,37.896,-6.6961488157359454,-0.34881591796875,0.0,47,308,1.0
ball,moving,ball_moving,31,17.63570658,1,0.0,1.98,0.0,1.98,4.52000000000001,0.0,4.52000000000001,0.0,4.52000000000001,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,804,45,1.0
ball,moving,ball_moving,31,17.63570658,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,31,17.63570658,3,0.01211959334408539,7.43599012341041,0.0,7.436,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.128,10.0,50.128,-4.786364408607163,0.0933837890625,0.0,1084,169,1.0
ball,moving,ball_moving,31,17.63570658,4,0.0,0.044,0.0,0.044,8.170000000000002,0.0,8.170000000000002,0.0,8.170000000000002,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,909,1,1.0
ball,moving,ball_moving,31,17.63570658,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,32,17.885692635,0,-0.08303961951643639,13.639747227188286,0.0,13.639999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.720000000000002,10.0,37.72,-6.760530691058733,-0.34881591796875,0.0,47,310,1.0
ball,moving,ball_moving,32,17.885692635,1,0.0,1.98,0.0,1.98,4.390000000000001,0.0,4.390000000000001,0.0,4.390000000000001,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,803,45,1.0
ball,moving,ball_moving,32,17.885692635,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,32,17.885692635,3,0.012263020484252079,7.523990006527693,0.0,7.523999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.952,10.0,49.952,-4.760684494789203,0.0933837890625,0.0,1084,171,1.0
ball,moving,ball_moving,32,17.885692635,4,0.0,0.044,0.0,0.044,9.079999999999998,0.0,9.079999999999998,0.0,9.079999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,916,1,1.0
ball,moving,ball_moving,32,17.885692635,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,33,18.135692665,0,-0.0835753589971876,13.727745596395954,0.0,13.728,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.5440000000000005,10.0,37.544,-6.8256251651852295,-0.34881591796875,0.0,47,312,1.0
ball,moving,ball_moving,33,18.135692665,1,0.0,1.98,0.0,1.98,5.040000000000006,0.0,5.040000000000006,0.0,5.040000000000006,True,fast,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,808,45,1.0
ball,moving,ball_moving,33,18.135692665,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,33,18.135692665,3,0.012263020484252079,7.523990006527693,0.0,7.523999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.952,10.0,49.952,-4.760684494789203,0.0933837890625,0.0,1084,171,1.0
ball,moving,ball_moving,33,18.135692665,4,0.0,0.044,0.0,0.044,8.560000000000002,0.0,8.560000000000002,0.0,8.560000000000002,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,912,1,1.0
ball,moving,ball_moving,33,18.135692665,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,34,18.38569281,0,-0.0827717497760608,13.595748042584454,0.0,13.596,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.808,10.0,37.808,-6.7282501066768745,-0.34881591796875,0.0,47,309,1.0
ball,moving,ball_moving,34,18.38569281,1,0.0,1.98,0.0,1.98,4.780000000000001,0.0,4.780000000000001,0.0,4.780000000000001,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,806,45,1.0
ball,moving,ball_moving,34,18.38569281,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,34,18.38569281,3,0.012263020484252079,7.523990006527693,0.0,7.523999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.952,10.0,49.952,-4.760684494789203,0.0933837890625,0.0,1084,171,1.0
ball,moving,ball_moving,34,18.38569281,4,0.0,0.044,0.0,0.044,8.950000000000003,0.0,8.950000000000003,0.0,8.950000000000003,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,915,1,1.0
ball,moving,ball_moving,34,18.38569281,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,35,18.635692665,0,-0.08250388003568519,13.55174885798062,0.0,13.552,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.896000000000001,10.0,37.896,-6.6961488157359454,-0.34881591796875,0.0,47,308,1.0
ball,moving,ball_moving,35,18.635692665,1,0.0,1.98,0.0,1.98,5.170000000000002,0.0,5.170000000000002,0.0,5.170000000000002,True,fast,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,809,45,1.0
ball,moving,ball_moving,35,18.635692665,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,35,18.635692665,3,0.011689311923585317,7.171990474058561,0.0,7.172,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.656,10.0,50.656,-4.877845191443562,0.0933837890625,0.0,1084,163,1.0
ball,moving,ball_moving,35,18.635692665,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
ball,moving,ball_moving,35,18.635692665,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,36,18.885704045,0,-0.08303961951643639,13.639747227188286,0.0,13.639999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.720000000000002,10.0,37.72,-6.760530691058733,-0.34881591796875,0.0,47,310,1.0
ball,moving,ball_moving,36,18.885704045,1,0.0,1.98,0.0,1.98,4.650000000000006,0.0,4.650000000000006,0.0,4.650000000000006,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,805,45,1.0
ball,moving,ball_moving,36,18.885704045,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,36,18.885704045,3,0.0127650154748355,7.8319895974381835,0.0,7.832,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.336,10.0,49.336,-4.688691778669401,0.0933837890625,0.0,1084,178,1.0
ball,moving,ball_moving,36,18.885704045,4,0.0,0.044,0.0,0.044,8.820000000000007,0.0,8.820000000000007,0.0,8.820000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,914,1,1.0
ball,moving,ball_moving,36,18.885704045,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,37,19.135692655,0,-0.0827717497760608,13.595748042584454,0.0,13.596,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,7.808,10.0,37.808,-6.7282501066768745,-0.34881591796875,0.0,47,309,1.0
ball,moving,ball_moving,37,19.135692655,1,0.0,1.98,0.0,1.98,5.299999999999997,0.0,5.299999999999997,0.0,5.299999999999997,True,fast,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,810,45,1.0
ball,moving,ball_moving,37,19.135692655,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,37,19.135692655,3,0.012263020484252079,7.523990006527693,0.0,7.523999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.952,10.0,49.952,-4.760684494789203,0.0933837890625,0.0,1084,171,1.0
